timestamp,marginal_profit,pnl,trades,position,actual_pnl,starfruit_price,amethyst_price
264700,-75039,-183589,"(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, US << MARKET, 9998, 1, 264700)
(AMETHYSTS, MARKET << US, 9998, 1, 264700)
(STARFRUIT, US << MARKET, 5053, 1, 264700)
(STARFRUIT, US << MARKET, 5053, 1, 264700)
(STARFRUIT, US << MARKET, 5053, 1, 264700)
(STARFRUIT, US << MARKET, 5053, 1, 264700)
(STARFRUIT, MARKET << US, 5053, 1, 264700)
(STARFRUIT, MARKET << US, 5053, 1, 264700)
(STARFRUIT, MARKET << US, 5053, 1, 264700)","{""AMETHYSTS"": 14, ""STARFRUIT"": 9}",1828,5051,9997
264800,-20008,-203597,"(AMETHYSTS, US << MARKET, 10004, 1, 264800)
(AMETHYSTS, US << MARKET, 10004, 1, 264800)","{""AMETHYSTS"": 16, ""STARFRUIT"": 9}",1887,5052,10001
265200,5055,-198542,"(STARFRUIT, MARKET << US, 5055, 1, 265200)","{""AMETHYSTS"": 16, ""STARFRUIT"": 8}",1834,5051,9998
265600,9998,-188544,"(AMETHYSTS, MARKET << US, 9998, 1, 265600)","{""AMETHYSTS"": 15, ""STARFRUIT"": 8}",1835,5053,9997
265900,-49975,-238519,"(AMETHYSTS, US << MARKET, 9995, 1, 265900)
(AMETHYSTS, US << MARKET, 9995, 1, 265900)
(AMETHYSTS, US << MARKET, 9995, 1, 265900)
(AMETHYSTS, US << MARKET, 9995, 1, 265900)
(AMETHYSTS, US << MARKET, 9995, 1, 265900)","{""AMETHYSTS"": 20, ""STARFRUIT"": 8}",1881,5055,9998
266000,9998,-228521,"(AMETHYSTS, MARKET << US, 9998, 1, 266000)","{""AMETHYSTS"": 19, ""STARFRUIT"": 8}",1854,5054,9997
266100,5056,-223465,"(STARFRUIT, MARKET << US, 5056, 1, 266100)","{""AMETHYSTS"": 19, ""STARFRUIT"": 7}",1925,5053,10001
266700,-20117,-243582,"(AMETHYSTS, US << MARKET, 10005, 1, 266700)
(STARFRUIT, US << MARKET, 5056, 1, 266700)
(STARFRUIT, US << MARKET, 5056, 1, 266700)","{""AMETHYSTS"": 20, ""STARFRUIT"": 9}",1886,5052,10000
267100,40008,-203574,"(AMETHYSTS, MARKET << US, 10002, 1, 267100)
(AMETHYSTS, MARKET << US, 10002, 1, 267100)
(AMETHYSTS, MARKET << US, 10002, 1, 267100)
(AMETHYSTS, MARKET << US, 10002, 1, 267100)","{""AMETHYSTS"": 16, ""STARFRUIT"": 9}",1942,5052,10003
267900,-10004,-213578,"(AMETHYSTS, US << MARKET, 10004, 1, 267900)
(AMETHYSTS, US << MARKET, 10004, 1, 267900)
(AMETHYSTS, US << MARKET, 10004, 1, 267900)
(AMETHYSTS, MARKET << US, 10004, 1, 267900)
(AMETHYSTS, MARKET << US, 10004, 1, 267900)","{""AMETHYSTS"": 17, ""STARFRUIT"": 9}",1881,5051,10000
268200,-25073,-238651,"(AMETHYSTS, US << MARKET, 10005, 1, 268200)
(AMETHYSTS, US << MARKET, 10005, 1, 268200)
(STARFRUIT, US << MARKET, 5056, 1, 268200)
(STARFRUIT, US << MARKET, 5056, 1, 268200)
(STARFRUIT, MARKET << US, 5049, 1, 268200)","{""AMETHYSTS"": 19, ""STARFRUIT"": 10}",1879,5053,10000
268300,4947,-233704,"(AMETHYSTS, MARKET << US, 9995, 1, 268300)
(STARFRUIT, US << MARKET, 5048, 1, 268300)","{""AMETHYSTS"": 18, ""STARFRUIT"": 11}",1857,5051,10000
268400,-5054,-238758,"(STARFRUIT, US << MARKET, 5054, 1, 268400)","{""AMETHYSTS"": 18, ""STARFRUIT"": 12}",1908,5054,10001
268500,5048,-233710,"(STARFRUIT, MARKET << US, 5048, 1, 268500)","{""AMETHYSTS"": 18, ""STARFRUIT"": 11}",1822,5050,9999
269200,-5054,-238764,"(STARFRUIT, US << MARKET, 5054, 1, 269200)","{""AMETHYSTS"": 18, ""STARFRUIT"": 12}",1848,5051,10000
269400,-5049,-243813,"(STARFRUIT, US << MARKET, 5049, 1, 269400)","{""AMETHYSTS"": 18, ""STARFRUIT"": 13}",1863,5052,10000
269700,-5054,-248867,"(STARFRUIT, US << MARKET, 5054, 1, 269700)","{""AMETHYSTS"": 18, ""STARFRUIT"": 14}",1903,5055,10000
270100,0,-248867,"(AMETHYSTS, US << MARKET, 9996, 1, 270100)
(AMETHYSTS, US << MARKET, 9996, 1, 270100)
(AMETHYSTS, MARKET << US, 9996, 1, 270100)
(AMETHYSTS, MARKET << US, 9996, 1, 270100)","{""AMETHYSTS"": 18, ""STARFRUIT"": 14}",1835,5054,9997
270300,-20228,-269095,"(STARFRUIT, US << MARKET, 5057, 1, 270300)
(STARFRUIT, US << MARKET, 5057, 1, 270300)
(STARFRUIT, US << MARKET, 5057, 1, 270300)
(STARFRUIT, US << MARKET, 5057, 1, 270300)","{""AMETHYSTS"": 18, ""STARFRUIT"": 18}",1877,5054,10000
270500,-4948,-274043,"(AMETHYSTS, US << MARKET, 10002, 1, 270500)
(STARFRUIT, MARKET << US, 5054, 1, 270500)","{""AMETHYSTS"": 19, ""STARFRUIT"": 17}",1805,5051,9999
271200,5053,-268990,"(STARFRUIT, MARKET << US, 5053, 1, 271200)","{""AMETHYSTS"": 19, ""STARFRUIT"": 16}",1810,5050,10000
271400,-10002,-278992,"(AMETHYSTS, US << MARKET, 10002, 1, 271400)","{""AMETHYSTS"": 20, ""STARFRUIT"": 16}",1884,5051,10003
271500,0,-278992,,"{""AMETHYSTS"": 20, ""STARFRUIT"": 16}",1808,5050,10000
272500,10090,-268902,"(STARFRUIT, MARKET << US, 5045, 1, 272500)
(STARFRUIT, MARKET << US, 5045, 1, 272500)","{""AMETHYSTS"": 20, ""STARFRUIT"": 14}",1756,5047,10000
272900,5047,-263855,"(STARFRUIT, MARKET << US, 5047, 1, 272900)","{""AMETHYSTS"": 20, ""STARFRUIT"": 13}",1795,5050,10000
273100,0,-263855,,"{""AMETHYSTS"": 20, ""STARFRUIT"": 13}",1842,5049,10003
273400,35322,-228533,"(STARFRUIT, MARKET << US, 5046, 1, 273400)
(STARFRUIT, MARKET << US, 5046, 1, 273400)
(STARFRUIT, MARKET << US, 5046, 1, 273400)
(STARFRUIT, MARKET << US, 5046, 1, 273400)
(STARFRUIT, MARKET << US, 5046, 1, 273400)
(STARFRUIT, MARKET << US, 5046, 1, 273400)
(STARFRUIT, MARKET << US, 5046, 1, 273400)","{""AMETHYSTS"": 20, ""STARFRUIT"": 6}",1741,5049,9999
273500,99950,-128583,"(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)
(AMETHYSTS, MARKET << US, 9995, 1, 273500)","{""AMETHYSTS"": 10, ""STARFRUIT"": 6}",1685,5048,9998
273700,20008,-108575,"(AMETHYSTS, MARKET << US, 10004, 1, 273700)
(AMETHYSTS, MARKET << US, 10004, 1, 273700)","{""AMETHYSTS"": 8, ""STARFRUIT"": 6}",1737,5048,10003
274000,9996,-98579,"(AMETHYSTS, MARKET << US, 9996, 1, 274000)","{""AMETHYSTS"": 7, ""STARFRUIT"": 6}",1703,5047,10000
274300,9906,-88673,"(AMETHYSTS, MARKET << US, 10004, 1, 274300)
(AMETHYSTS, MARKET << US, 10004, 1, 274300)
(STARFRUIT, US << MARKET, 5051, 1, 274300)
(STARFRUIT, US << MARKET, 5051, 1, 274300)","{""AMETHYSTS"": 5, ""STARFRUIT"": 8}",1711,5048,10000
274700,-20200,-108873,"(STARFRUIT, US << MARKET, 5050, 1, 274700)
(STARFRUIT, US << MARKET, 5050, 1, 274700)
(STARFRUIT, US << MARKET, 5050, 1, 274700)
(STARFRUIT, US << MARKET, 5050, 1, 274700)","{""AMETHYSTS"": 5, ""STARFRUIT"": 12}",1691,5047,10000
274900,30082,-78791,"(AMETHYSTS, MARKET << US, 9996, 1, 274900)
(AMETHYSTS, MARKET << US, 9996, 1, 274900)
(STARFRUIT, MARKET << US, 5045, 1, 274900)
(STARFRUIT, MARKET << US, 5045, 1, 274900)","{""AMETHYSTS"": 3, ""STARFRUIT"": 10}",1689,5048,10000
275500,-19992,-98783,"(AMETHYSTS, US << MARKET, 9996, 1, 275500)
(AMETHYSTS, US << MARKET, 9996, 1, 275500)","{""AMETHYSTS"": 5, ""STARFRUIT"": 10}",1687,5047,10000
275600,-19996,-118779,"(AMETHYSTS, US << MARKET, 9998, 1, 275600)
(AMETHYSTS, US << MARKET, 9998, 1, 275600)","{""AMETHYSTS"": 7, ""STARFRUIT"": 10}",1670,5047,9997
275700,-19996,-138775,"(AMETHYSTS, US << MARKET, 9998, 1, 275700)
(AMETHYSTS, US << MARKET, 9998, 1, 275700)","{""AMETHYSTS"": 9, ""STARFRUIT"": 10}",1669,5048,9996
276300,25060,-113715,"(AMETHYSTS, MARKET << US, 10004, 1, 276300)
(AMETHYSTS, MARKET << US, 10004, 1, 276300)
(STARFRUIT, MARKET << US, 5052, 1, 276300)","{""AMETHYSTS"": 7, ""STARFRUIT"": 9}",1744,5051,10000
276800,-20180,-133895,"(STARFRUIT, US << MARKET, 5045, 1, 276800)
(STARFRUIT, US << MARKET, 5045, 1, 276800)
(STARFRUIT, US << MARKET, 5045, 1, 276800)
(STARFRUIT, US << MARKET, 5045, 1, 276800)","{""AMETHYSTS"": 7, ""STARFRUIT"": 13}",1729,5048,10000
277300,-20180,-154075,"(STARFRUIT, US << MARKET, 5045, 1, 277300)
(STARFRUIT, US << MARKET, 5045, 1, 277300)
(STARFRUIT, US << MARKET, 5045, 1, 277300)
(STARFRUIT, US << MARKET, 5045, 1, 277300)","{""AMETHYSTS"": 7, ""STARFRUIT"": 17}",1762,5048,10003
277600,-5045,-159120,"(STARFRUIT, US << MARKET, 5045, 1, 277600)","{""AMETHYSTS"": 7, ""STARFRUIT"": 18}",1744,5048,10000
277800,-10002,-169122,"(AMETHYSTS, US << MARKET, 10002, 1, 277800)","{""AMETHYSTS"": 8, ""STARFRUIT"": 18}",1752,5049,9999
278000,-30088,-199210,"(AMETHYSTS, US << MARKET, 9996, 1, 278000)
(AMETHYSTS, US << MARKET, 9996, 1, 278000)
(STARFRUIT, US << MARKET, 5048, 1, 278000)
(STARFRUIT, US << MARKET, 5048, 1, 278000)","{""AMETHYSTS"": 10, ""STARFRUIT"": 20}",1810,5051,10000
278100,0,-199210,,"{""AMETHYSTS"": 10, ""STARFRUIT"": 20}",1810,5051,10000
278500,0,-199210,,"{""AMETHYSTS"": 10, ""STARFRUIT"": 20}",1770,5050,9998
278700,30211,-168999,"(AMETHYSTS, US << MARKET, 10002, 1, 278700)
(AMETHYSTS, MARKET << US, 10002, 1, 278700)
(AMETHYSTS, MARKET << US, 10002, 1, 278700)
(STARFRUIT, MARKET << US, 5053, 1, 278700)
(STARFRUIT, MARKET << US, 5052, 1, 278700)
(STARFRUIT, MARKET << US, 5052, 1, 278700)
(STARFRUIT, MARKET << US, 5052, 1, 278700)","{""AMETHYSTS"": 9, ""STARFRUIT"": 16}",1876,5053,10003
279000,5053,-163946,"(STARFRUIT, MARKET << US, 5053, 1, 279000)","{""AMETHYSTS"": 9, ""STARFRUIT"": 15}",1804,5050,10000
279300,-5049,-168995,"(STARFRUIT, US << MARKET, 5049, 1, 279300)","{""AMETHYSTS"": 9, ""STARFRUIT"": 16}",1837,5052,10000
279600,-15051,-184046,"(AMETHYSTS, US << MARKET, 10002, 1, 279600)
(STARFRUIT, US << MARKET, 5049, 1, 279600)","{""AMETHYSTS"": 10, ""STARFRUIT"": 17}",1851,5051,10003
280000,-39984,-224030,"(AMETHYSTS, US << MARKET, 9996, 1, 280000)
(AMETHYSTS, US << MARKET, 9996, 1, 280000)
(AMETHYSTS, US << MARKET, 9996, 1, 280000)
(AMETHYSTS, US << MARKET, 9996, 1, 280000)","{""AMETHYSTS"": 14, ""STARFRUIT"": 17}",1854,5052,10000
280500,15042,-208988,"(AMETHYSTS, MARKET << US, 9996, 1, 280500)
(STARFRUIT, US << MARKET, 5048, 1, 280500)
(STARFRUIT, MARKET << US, 5047, 1, 280500)
(STARFRUIT, MARKET << US, 5047, 1, 280500)","{""AMETHYSTS"": 13, ""STARFRUIT"": 16}",1812,5050,10000
280700,-5053,-214041,"(STARFRUIT, US << MARKET, 5053, 1, 280700)","{""AMETHYSTS"": 13, ""STARFRUIT"": 17}",1873,5053,10001
280800,10002,-204039,"(AMETHYSTS, US << MARKET, 10002, 1, 280800)
(AMETHYSTS, MARKET << US, 10002, 1, 280800)
(AMETHYSTS, MARKET << US, 10002, 1, 280800)","{""AMETHYSTS"": 12, ""STARFRUIT"": 17}",1864,5051,10003
280900,25265,-178774,"(STARFRUIT, MARKET << US, 5053, 1, 280900)
(STARFRUIT, MARKET << US, 5053, 1, 280900)
(STARFRUIT, MARKET << US, 5053, 1, 280900)
(STARFRUIT, MARKET << US, 5053, 1, 280900)
(STARFRUIT, MARKET << US, 5053, 1, 280900)","{""AMETHYSTS"": 12, ""STARFRUIT"": 12}",1874,5054,10000
281200,-39992,-218766,"(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, US << MARKET, 9998, 1, 281200)
(AMETHYSTS, MARKET << US, 9998, 1, 281200)
(AMETHYSTS, MARKET << US, 9998, 1, 281200)
(AMETHYSTS, MARKET << US, 9998, 1, 281200)","{""AMETHYSTS"": 16, ""STARFRUIT"": 12}",1874,5052,10001
281300,-5053,-223819,"(STARFRUIT, US << MARKET, 5053, 1, 281300)","{""AMETHYSTS"": 16, ""STARFRUIT"": 13}",1870,5053,10000
281400,10098,-213721,"(STARFRUIT, MARKET << US, 5049, 1, 281400)
(STARFRUIT, MARKET << US, 5049, 1, 281400)","{""AMETHYSTS"": 16, ""STARFRUIT"": 11}",1791,5048,9999
281700,25063,-188658,"(AMETHYSTS, MARKET << US, 10004, 1, 281700)
(AMETHYSTS, MARKET << US, 10004, 1, 281700)
(STARFRUIT, MARKET << US, 5055, 1, 281700)","{""AMETHYSTS"": 14, ""STARFRUIT"": 10}",1862,5052,10000
282100,5050,-183608,"(STARFRUIT, MARKET << US, 5050, 1, 282100)","{""AMETHYSTS"": 14, ""STARFRUIT"": 9}",1833,5049,10000
282800,-19996,-203604,"(AMETHYSTS, US << MARKET, 9998, 1, 282800)
(AMETHYSTS, US << MARKET, 9998, 1, 282800)","{""AMETHYSTS"": 16, ""STARFRUIT"": 9}",1889,5053,10001
282900,5056,-198548,"(STARFRUIT, MARKET << US, 5056, 1, 282900)","{""AMETHYSTS"": 16, ""STARFRUIT"": 8}",1900,5056,10000
283400,-5051,-203599,"(STARFRUIT, US << MARKET, 5051, 1, 283400)","{""AMETHYSTS"": 16, ""STARFRUIT"": 9}",1871,5054,9999
283500,25260,-178339,"(STARFRUIT, MARKET << US, 5052, 1, 283500)
(STARFRUIT, MARKET << US, 5052, 1, 283500)
(STARFRUIT, MARKET << US, 5052, 1, 283500)
(STARFRUIT, MARKET << US, 5052, 1, 283500)
(STARFRUIT, MARKET << US, 5052, 1, 283500)","{""AMETHYSTS"": 16, ""STARFRUIT"": 4}",1881,5051,10001
283600,40028,-138311,"(AMETHYSTS, MARKET << US, 10004, 1, 283600)
(AMETHYSTS, MARKET << US, 10004, 1, 283600)
(AMETHYSTS, MARKET << US, 10004, 1, 283600)
(AMETHYSTS, MARKET << US, 10004, 1, 283600)
(STARFRUIT, US << MARKET, 5051, 1, 283600)
(STARFRUIT, US << MARKET, 5051, 1, 283600)
(STARFRUIT, MARKET << US, 5057, 1, 283600)
(STARFRUIT, MARKET << US, 5057, 1, 283600)","{""AMETHYSTS"": 12, ""STARFRUIT"": 4}",1905,5054,10000
283700,-10114,-148425,"(STARFRUIT, US << MARKET, 5057, 1, 283700)
(STARFRUIT, US << MARKET, 5057, 1, 283700)","{""AMETHYSTS"": 12, ""STARFRUIT"": 6}",1893,5053,10000
283900,-10102,-158527,"(STARFRUIT, US << MARKET, 5051, 1, 283900)
(STARFRUIT, US << MARKET, 5051, 1, 283900)","{""AMETHYSTS"": 12, ""STARFRUIT"": 8}",1917,5054,10001
284200,-20228,-178755,"(STARFRUIT, US << MARKET, 5057, 1, 284200)
(STARFRUIT, US << MARKET, 5057, 1, 284200)
(STARFRUIT, US << MARKET, 5057, 1, 284200)
(STARFRUIT, US << MARKET, 5057, 1, 284200)","{""AMETHYSTS"": 12, ""STARFRUIT"": 12}",1881,5053,10000
284700,-29884,-208639,"(AMETHYSTS, US << MARKET, 9996, 1, 284700)
(AMETHYSTS, US << MARKET, 9996, 1, 284700)
(AMETHYSTS, US << MARKET, 9996, 1, 284700)
(AMETHYSTS, US << MARKET, 9996, 1, 284700)
(STARFRUIT, MARKET << US, 5050, 1, 284700)
(STARFRUIT, MARKET << US, 5050, 1, 284700)","{""AMETHYSTS"": 16, ""STARFRUIT"": 10}",1891,5053,10000
284800,-5050,-213689,"(STARFRUIT, US << MARKET, 5050, 1, 284800)","{""AMETHYSTS"": 16, ""STARFRUIT"": 11}",1850,5049,10000
285000,-19992,-233681,"(AMETHYSTS, US << MARKET, 9996, 1, 285000)
(AMETHYSTS, US << MARKET, 9996, 1, 285000)","{""AMETHYSTS"": 18, ""STARFRUIT"": 11}",1884,5053,9999
285500,-5050,-238731,"(STARFRUIT, US << MARKET, 5050, 1, 285500)","{""AMETHYSTS"": 18, ""STARFRUIT"": 12}",1965,5055,10002
285700,5051,-233680,"(STARFRUIT, MARKET << US, 5051, 1, 285700)","{""AMETHYSTS"": 18, ""STARFRUIT"": 11}",1910,5052,10001
286400,-15061,-248741,"(AMETHYSTS, US << MARKET, 10004, 1, 286400)
(STARFRUIT, US << MARKET, 5057, 1, 286400)","{""AMETHYSTS"": 19, ""STARFRUIT"": 12}",1895,5053,10000
286500,-5056,-253797,"(STARFRUIT, US << MARKET, 5056, 1, 286500)","{""AMETHYSTS"": 19, ""STARFRUIT"": 13}",1879,5052,10000
286600,-4946,-258743,"(AMETHYSTS, US << MARKET, 10004, 1, 286600)
(STARFRUIT, MARKET << US, 5058, 1, 286600)","{""AMETHYSTS"": 20, ""STARFRUIT"": 12}",1917,5055,10000
286800,0,-258743,,"{""AMETHYSTS"": 20, ""STARFRUIT"": 12}",1833,5053,9997
287000,5056,-253687,"(STARFRUIT, MARKET << US, 5056, 1, 287000)","{""AMETHYSTS"": 20, ""STARFRUIT"": 11}",1949,5056,10001
287200,0,-253687,,"{""AMETHYSTS"": 20, ""STARFRUIT"": 11}",1945,5052,10003
287900,-20188,-273875,"(STARFRUIT, US << MARKET, 5047, 1, 287900)
(STARFRUIT, US << MARKET, 5047, 1, 287900)
(STARFRUIT, US << MARKET, 5047, 1, 287900)
(STARFRUIT, US << MARKET, 5047, 1, 287900)","{""AMETHYSTS"": 20, ""STARFRUIT"": 15}",1875,5050,10000
288900,25275,-248600,"(STARFRUIT, MARKET << US, 5055, 1, 288900)
(STARFRUIT, MARKET << US, 5055, 1, 288900)
(STARFRUIT, MARKET << US, 5055, 1, 288900)
(STARFRUIT, MARKET << US, 5055, 1, 288900)
(STARFRUIT, MARKET << US, 5055, 1, 288900)","{""AMETHYSTS"": 20, ""STARFRUIT"": 10}",1910,5051,10000
289300,30324,-218276,"(STARFRUIT, MARKET << US, 5054, 1, 289300)
(STARFRUIT, MARKET << US, 5054, 1, 289300)
(STARFRUIT, MARKET << US, 5054, 1, 289300)
(STARFRUIT, MARKET << US, 5054, 1, 289300)
(STARFRUIT, MARKET << US, 5054, 1, 289300)
(STARFRUIT, MARKET << US, 5054, 1, 289300)","{""AMETHYSTS"": 20, ""STARFRUIT"": 4}",1940,5054,10000
289600,20200,-198076,"(STARFRUIT, MARKET << US, 5050, 1, 289600)
(STARFRUIT, MARKET << US, 5050, 1, 289600)
(STARFRUIT, MARKET << US, 5050, 1, 289600)
(STARFRUIT, MARKET << US, 5050, 1, 289600)","{""AMETHYSTS"": 20, ""STARFRUIT"": 0}",1924,5053,10000
289900,39810,-158266,"(AMETHYSTS, MARKET << US, 10005, 1, 289900)
(AMETHYSTS, MARKET << US, 10005, 1, 289900)
(AMETHYSTS, MARKET << US, 10005, 1, 289900)
(AMETHYSTS, MARKET << US, 10005, 1, 289900)
(AMETHYSTS, MARKET << US, 9995, 1, 289900)
(AMETHYSTS, MARKET << US, 9995, 1, 289900)
(STARFRUIT, US << MARKET, 5050, 1, 289900)
(STARFRUIT, US << MARKET, 5050, 1, 289900)
(STARFRUIT, US << MARKET, 5050, 1, 289900)
(STARFRUIT, US << MARKET, 5050, 1, 289900)","{""AMETHYSTS"": 14, ""STARFRUIT"": 4}",1942,5052,10000
290200,-10112,-168378,"(STARFRUIT, US << MARKET, 5056, 1, 290200)
(STARFRUIT, US << MARKET, 5056, 1, 290200)","{""AMETHYSTS"": 14, ""STARFRUIT"": 6}",1934,5052,10000
290400,125109,-43269,"(AMETHYSTS, US << MARKET, 10004, 1, 290400)
(AMETHYSTS, US << MARKET, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10005, 1, 290400)
(AMETHYSTS, MARKET << US, 10005, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10005, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(AMETHYSTS, MARKET << US, 10004, 1, 290400)
(STARFRUIT, MARKET << US, 5058, 1, 290400)","{""AMETHYSTS"": 2, ""STARFRUIT"": 5}",2001,5054,10000
290800,30202,-13067,"(AMETHYSTS, MARKET << US, 9998, 1, 290800)
(STARFRUIT, MARKET << US, 5051, 1, 290800)
(STARFRUIT, MARKET << US, 5051, 1, 290800)
(STARFRUIT, MARKET << US, 5051, 1, 290800)
(STARFRUIT, MARKET << US, 5051, 1, 290800)","{""AMETHYSTS"": 1, ""STARFRUIT"": 1}",1980,5050,9997
290900,-14942,-28009,"(AMETHYSTS, US << MARKET, 9996, 1, 290900)
(AMETHYSTS, US << MARKET, 9996, 1, 290900)
(STARFRUIT, MARKET << US, 5050, 1, 290900)","{""AMETHYSTS"": 3, ""STARFRUIT"": 0}",1991,5053,10000
291200,-19996,-48005,"(AMETHYSTS, US << MARKET, 9998, 1, 291200)
(AMETHYSTS, US << MARKET, 9998, 1, 291200)","{""AMETHYSTS"": 5, ""STARFRUIT"": 0}",2000,5051,10001
291400,5049,-42956,"(STARFRUIT, MARKET << US, 5049, 1, 291400)","{""AMETHYSTS"": 5, ""STARFRUIT"": -1}",1992,5052,10000
291500,69965,27009,"(AMETHYSTS, MARKET << US, 9995, 1, 291500)
(AMETHYSTS, MARKET << US, 9995, 1, 291500)
(AMETHYSTS, MARKET << US, 9995, 1, 291500)
(AMETHYSTS, MARKET << US, 9995, 1, 291500)
(AMETHYSTS, MARKET << US, 9995, 1, 291500)
(AMETHYSTS, MARKET << US, 9995, 1, 291500)
(AMETHYSTS, MARKET << US, 9995, 1, 291500)","{""AMETHYSTS"": -2, ""STARFRUIT"": -1}",1957,5052,10000
291600,-20008,7001,"(AMETHYSTS, US << MARKET, 10004, 1, 291600)
(AMETHYSTS, US << MARKET, 10004, 1, 291600)","{""AMETHYSTS"": 0, ""STARFRUIT"": -1}",1948,5053,10001
291900,10100,17101,"(STARFRUIT, MARKET << US, 5050, 1, 291900)
(STARFRUIT, MARKET << US, 5050, 1, 291900)","{""AMETHYSTS"": 0, ""STARFRUIT"": -3}",1954,5049,10000
292200,10112,27213,"(STARFRUIT, MARKET << US, 5056, 1, 292200)
(STARFRUIT, MARKET << US, 5056, 1, 292200)","{""AMETHYSTS"": 0, ""STARFRUIT"": -5}",1943,5054,9999
292400,5057,32270,"(STARFRUIT, MARKET << US, 5057, 1, 292400)","{""AMETHYSTS"": 0, ""STARFRUIT"": -6}",1952,5053,10001
292500,9998,42268,"(AMETHYSTS, MARKET << US, 9998, 1, 292500)","{""AMETHYSTS"": -1, ""STARFRUIT"": -6}",1953,5053,9997
292600,-20118,22150,"(AMETHYSTS, US << MARKET, 10004, 1, 292600)
(STARFRUIT, US << MARKET, 5057, 1, 292600)
(STARFRUIT, US << MARKET, 5057, 1, 292600)","{""AMETHYSTS"": 0, ""STARFRUIT"": -4}",1934,5054,10000
292800,9892,32042,"(AMETHYSTS, MARKET << US, 10002, 1, 292800)
(AMETHYSTS, MARKET << US, 10002, 1, 292800)
(STARFRUIT, US << MARKET, 5056, 1, 292800)
(STARFRUIT, US << MARKET, 5056, 1, 292800)","{""AMETHYSTS"": -2, ""STARFRUIT"": -2}",1922,5057,10003
292900,-20008,12034,"(AMETHYSTS, US << MARKET, 10004, 1, 292900)
(AMETHYSTS, US << MARKET, 10004, 1, 292900)","{""AMETHYSTS"": 0, ""STARFRUIT"": -2}",1928,5053,10000
293500,-30210,-18176,"(AMETHYSTS, US << MARKET, 10000, 1, 293500)
(STARFRUIT, US << MARKET, 5053, 1, 293500)
(STARFRUIT, US << MARKET, 5053, 1, 293500)
(STARFRUIT, US << MARKET, 5053, 1, 293500)
(STARFRUIT, US << MARKET, 5053, 1, 293500)
(STARFRUIT, US << MARKET, 5053, 1, 293500)
(STARFRUIT, US << MARKET, 5053, 1, 293500)
(STARFRUIT, MARKET << US, 5054, 1, 293500)
(STARFRUIT, MARKET << US, 5054, 1, 293500)","{""AMETHYSTS"": 1, ""STARFRUIT"": 2}",1926,5052,9998
293800,-10106,-28282,"(STARFRUIT, US << MARKET, 5053, 1, 293800)
(STARFRUIT, US << MARKET, 5053, 1, 293800)","{""AMETHYSTS"": 1, ""STARFRUIT"": 4}",1942,5056,10000
293900,-30112,-58394,"(AMETHYSTS, US << MARKET, 9998, 1, 293900)
(AMETHYSTS, US << MARKET, 9998, 1, 293900)
(STARFRUIT, US << MARKET, 5058, 1, 293900)
(STARFRUIT, US << MARKET, 5058, 1, 293900)","{""AMETHYSTS"": 3, ""STARFRUIT"": 6}",1957,5058,10001
294200,-20212,-78606,"(STARFRUIT, US << MARKET, 5053, 1, 294200)
(STARFRUIT, US << MARKET, 5053, 1, 294200)
(STARFRUIT, US << MARKET, 5053, 1, 294200)
(STARFRUIT, US << MARKET, 5053, 1, 294200)","{""AMETHYSTS"": 3, ""STARFRUIT"": 10}",1920,5052,10002
